time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2016-01-01T08:38:14.433Z,41.879,-119.6173,7.4,1.4,ml,4,220.54,0.151,0.0382,nn,nn00524955,2016-01-01T12:03:52.927Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-01T08:37:24.234Z,41.8554,-119.6158,8.6,1.9,ml,6,209.62,0.166,0.1798,nn,nn00524947,2016-01-01T12:00:38.617Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-01T08:36:16.950Z,38.7846667,-122.7746667,3.44,1.41,md,38,78,0.0134,0.06,nc,nc72572260,2016-01-07T06:57:05.683Z,"1km WNW of The Geysers, California",earthquake
2016-01-01T07:59:08.700Z,35.872,-84.4383333,11.6,2.27,md,12,189,0.09861,0.07,se,se60099517,2016-01-01T14:09:19.069Z,"6km E of Kingston, Tennessee",earthquake
2016-01-01T07:49:39.600Z,38.7095,-122.7763333,6.09,1.1,md,39,123,0.01492,0.08,nc,nc72572250,2016-01-07T06:13:04.921Z,"7km SSW of The Geysers, California",earthquake
2016-01-01T07:45:46.000Z,51.6314,-179.0813,89,2.5,ml,,,,0.36,ak,ak12371549,2016-01-05T23:24:12.271Z,"41km N of Amatignak Island, Alaska",earthquake
2016-01-01T07:39:39.000Z,63.229,-150.4795,110.9,1.4,ml,,,,0.5,ak,ak12439397,2016-01-05T23:22:47.091Z,"78km WSW of Cantwell, Alaska",earthquake
2016-01-01T07:23:08.000Z,62.0493,-144.994,9.9,1.6,ml,,,,0.69,ak,ak12371546,2016-01-05T23:22:29.060Z,"29km ESE of Glennallen, Alaska",earthquake
2016-01-01T07:22:42.640Z,46.791,-112.0085,5,1.01,md,9,190,0.146,0.15,mb,mb80118239,2016-01-01T16:51:31.140Z,"8km NNE of Helena Valley Northwest, Montana",earthquake
2016-01-01T07:11:39.620Z,32.6121667,-115.7065,8.33,1.25,ml,14,180,0.04068,0.18,ci,ci37509328,2016-01-04T15:15:21.299Z,"12km WNW of Progreso, B.C., MX",earthquake
2016-01-01T07:09:05.410Z,19.3808333,-155.235,2.749,2.05,ml,31,81,0.008959,0.09,hv,hv61139821,2016-01-07T00:46:32.760Z,"5km S of Volcano, Hawaii",earthquake
2016-01-01T06:57:19.610Z,35.6951,-97.4281,5,2.5,mb_lg,,43,0.135,0.36,us,us10004apm,2016-01-01T15:49:19.967Z,"6km NE of Edmond, Oklahoma",earthquake
2016-01-01T06:48:33.100Z,32.6141667,-115.7006667,10.18,1.54,ml,20,173,0.04123,0.23,ci,ci37509320,2016-01-04T15:12:06.264Z,"12km WNW of Progreso, B.C., MX",earthquake
2016-01-01T06:46:13.380Z,36.4678333,-117.6291667,1.97,1.91,ml,22,53,0.1625,0.14,ci,ci37509312,2016-01-02T22:18:34.667Z,"40km ENE of Olancha, California",earthquake
2016-01-01T06:38:27.504Z,41.8455,-119.6356,9.4,1.7,ml,6,209.81,0.161,0.1886,nn,nn00524943,2016-01-01T11:57:26.125Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-01T06:27:50.240Z,41.8568,-119.612,6.2,1.7,ml,6,209.62,0.167,0.1811,nn,nn00524942,2016-01-01T11:57:25.279Z,"71km ESE of Lakeview, Oregon",earthquake
2016-01-01T06:25:40.000Z,60.1958,-141.2902,0,1.6,ml,,,,0.3,ak,ak12371540,2016-01-05T23:23:00.911Z,"65km ENE of Cape Yakataga, Alaska",earthquake
2016-01-01T06:05:42.370Z,38.8233333,-122.8063333,0.93,1.21,md,43,56,0.002923,0.05,nc,nc72572225,2016-01-07T05:58:07.545Z,"6km NW of The Geysers, California",earthquake
2016-01-01T06:00:51.540Z,41.9423,-119.6422,11.8,1.1,ml,5,209.35,0.112,0.1653,nn,nn00524954,2016-01-01T11:54:15.599Z,"64km ESE of Lakeview, Oregon",earthquake
2016-01-01T05:54:29.000Z,51.3409,-174.3395,7,2,ml,,,,0.15,ak,ak12439394,2016-01-05T23:22:46.444Z,"95km S of Atka, Alaska",earthquake
2016-01-01T05:46:50.393Z,41.8786,-119.6145,7.1,2,ml,5,207.65,0.153,0.1217,nn,nn00524941,2016-01-01T11:54:14.745Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-01T05:29:22.410Z,35.7338333,-121.1221667,6.46,1.88,md,61,52,0.02614,0.07,nc,nc72572215,2016-01-07T05:47:04.510Z,"11km NNE of San Simeon, California",earthquake
2016-01-01T05:28:57.100Z,6.8679,-73.073,148.9,4.3,mb,,44,1.385,0.95,us,us10004apg,2016-01-01T06:08:10.625Z,"13km S of Piedecuesta, Colombia",earthquake
2016-01-01T05:27:38.000Z,53.6375,-165.8684,27.4,1.5,ml,,,,0.2,ak,ak12370675,2016-01-05T23:22:58.603Z,"51km ESE of Unalaska, Alaska",earthquake
2016-01-01T05:10:42.000Z,68.234,-136.4623,27.3,2.8,ml,,,,0.71,ak,ak12439392,2016-01-05T23:23:42.523Z,"110km NW of Fort McPherson, Canada",earthquake
2016-01-01T05:04:23.580Z,34.0048333,-117.1926667,5.56,1.03,ml,58,32,0.05964,0.19,ci,ci37509272,2016-01-04T14:46:57.470Z,"6km S of Redlands, California",earthquake
2016-01-01T04:59:22.000Z,63.7883,-146.647,3.4,2.1,ml,,,,0.67,ak,ak12369807,2016-01-05T23:22:28.109Z,"52km WSW of Delta Junction, Alaska",earthquake
2016-01-01T04:51:07.590Z,40.211,-122.2273333,30.75,1.59,md,9,165,0.07804,0.11,nc,nc72572210,2016-01-04T18:55:00.849Z,"3km NNE of Red Bluff, California",earthquake
2016-01-01T04:48:01.000Z,61.764,-150.7399,65.5,1.7,ml,,,,0.47,ak,ak12369805,2016-01-05T23:23:03.086Z,"37km W of Willow, Alaska",earthquake
2016-01-01T04:47:12.110Z,12.7382,144.3167,31.69,4.5,mb,,64,1.002,0.88,us,us10004bew,2016-01-05T03:45:19.360Z,"69km SSW of Merizo Village, Guam",earthquake
2016-01-01T04:45:13.950Z,36.1166667,-118.0546667,1.11,2.03,ml,25,78,0.1718,0.14,ci,ci37509264,2016-01-02T22:07:40.670Z,"12km NW of Coso Junction, California",earthquake
2016-01-01T04:28:44.000Z,58.9061,-152.481,65.7,2,ml,,,,0.54,ak,ak12439389,2016-01-05T23:22:47.782Z,"97km SSW of Homer, Alaska",earthquake
2016-01-01T04:24:36.000Z,63.2959,-151.4416,9.7,1.2,ml,,,,0.55,ak,ak12369804,2016-01-05T23:22:57.953Z,"125km W of Cantwell, Alaska",earthquake
2016-01-01T04:22:32.000Z,50.5822,-174.9216,24.8,2.2,ml,,,,0.26,ak,ak12439387,2016-01-05T23:22:49.970Z,"186km SSW of Atka, Alaska",earthquake
2016-01-01T04:18:20.000Z,63.3749,-145.1497,1.3,1.4,ml,,,,0.57,ak,ak12369802,2016-01-05T23:22:32.849Z,"55km S of Deltana, Alaska",earthquake
2016-01-01T03:59:13.954Z,38.0491,-118.9697,14.9,1,ml,9,162.42,0.393,0.1187,nn,nn00524934,2016-01-01T04:21:27.688Z,"32km SE of Bridgeport, California",earthquake
2016-01-01T03:30:07.000Z,60.3881,-140.3146,6.7,1.7,ml,,,,0.49,ak,ak12368937,2016-01-05T23:23:00.233Z,"99km NNW of Yakutat, Alaska",earthquake
2016-01-01T03:29:31.670Z,35.9342,-97.2572,5,2.6,mb_lg,,61,0.339,0.41,us,us10004ap5,2016-01-01T16:11:15.226Z,"1km S of Langston, Oklahoma",earthquake
2016-01-01T03:26:09.280Z,40.8915,72.5784,42.92,4.3,mb,,59,1.526,1.09,us,us10004ap4,2016-01-01T04:57:47.183Z,"19km SSW of Massy, Kyrgyzstan",earthquake
2016-01-01T03:15:43.444Z,41.8857,-119.6086,5,1.1,ml,5,219.7,0.154,0.1011,nn,nn00524936,2016-01-01T04:09:01.420Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-01T03:13:20.370Z,36.2713,-98.1986,3.88,2.8,mb_lg,,48,0.29,0.46,us,us10004ap1,2016-01-01T03:36:45.653Z,"20km NNE of Okeene, Oklahoma",earthquake
2016-01-01T03:02:38.000Z,63.297,-150.5051,3.2,1.4,ml,,,,0.78,ak,ak12368934,2016-01-05T23:23:03.776Z,"78km W of Cantwell, Alaska",earthquake
2016-01-01T02:53:53.000Z,51.2294,-178.2932,53.3,2.4,ml,,,,0.33,ak,ak12368933,2016-01-05T23:22:59.379Z,"57km E of Amatignak Island, Alaska",earthquake
2016-01-01T02:52:55.500Z,37.2223333,-97.8791667,3.3,1.81,ml,18,83,0.02432,0.03,ismpkansas,ismpkansas70164583,2016-01-06T01:59:41.050Z,"14km ESE of Harper, Kansas",earthquake
2016-01-01T02:44:20.767Z,41.8898,-119.5964,9.7,2.4,ml,8,77.46,0.16,0.1869,nn,nn00524927,2016-01-01T04:05:54.033Z,"70km ESE of Lakeview, Oregon",earthquake
2016-01-01T02:41:30.000Z,62.008,-151.2353,83.9,1.7,ml,,,,0.51,ak,ak12439381,2016-01-05T23:22:49.154Z,"68km WSW of Talkeetna, Alaska",earthquake
2016-01-01T02:37:00.200Z,-12.6128,166.6026,82.78,4.4,mb,,219,2.877,0.78,us,us10004any,2016-01-01T05:22:50.615Z,"174km NW of Sola, Vanuatu",earthquake
2016-01-01T02:15:09.367Z,41.8731,-119.623,8.4,1.9,ml,6,207.85,0.151,0.2226,nn,nn00524932,2016-01-01T03:59:21.234Z,"69km ESE of Lakeview, Oregon",earthquake
2016-01-01T02:06:45.820Z,19.5748333,-155.0621667,14.399,2.64,ml,47,115,0.1281,0.11,hv,hv61139521,2016-01-07T01:36:49.089Z,"3km S of Kurtistown, Hawaii",earthquake
2016-01-01T02:00:39.920Z,-50.5751,139.4469,10,6.3,mwp,,52,9.375,1.13,us,us10004ant,2016-01-02T14:54:34.000Z,"Western Indian-Antarctic Ridge",earthquake
2016-01-01T01:45:58.000Z,52.432,-164.1689,16.3,2.4,ml,,,,0.51,ak,ak12439379,2016-01-05T23:22:50.632Z,"217km SSE of Akutan, Alaska",earthquake
2016-01-01T01:45:03.000Z,61.5693,-146.2119,40.2,1.4,ml,,,,0.57,ak,ak12439378,2016-01-05T23:22:53.302Z,"49km N of Valdez, Alaska",earthquake
2016-01-01T01:36:25.370Z,19.3163338,-155.1013336,5.87,1.8,md,38,183,0.04007,0.21,hv,hv61139466,2016-01-01T01:39:52.920Z,"19km SE of Volcano, Hawaii",earthquake
2016-01-01T00:53:47.000Z,61.502,-152.4032,11.9,1.8,ml,,,,0.71,ak,ak12368065,2016-01-05T23:22:32.196Z,"108km NNW of Nikiski, Alaska",earthquake
2016-01-01T00:37:53.000Z,61.5432,-152.3828,0.7,3.4,ml,,,,0.66,ak,ak12368057,2016-01-05T23:23:19.423Z,"111km NNW of Nikiski, Alaska",earthquake
2016-01-01T00:30:58.023Z,37.4485,-115.9455,12.3,1.3,ml,18,142.29,0.251,0.1995,nn,nn00524900,2016-01-01T03:49:54.493Z,"69km W of Alamo, Nevada",earthquake
2016-01-01T00:30:04.900Z,18.0771,-67.1026,19,2.8,Md,13,122.4,0.07096691,0.28,pr,pr16001000,2016-01-01T00:54:26.026Z,"1km SSE of Monte Grande, Puerto Rico",earthquake
2016-01-01T00:11:16.000Z,64.9859,-147.3342,0,1.2,ml,,,,0.27,ak,ak12368055,2016-01-05T23:22:33.596Z,"22km NNE of Badger, Alaska",earthquake
2015-12-31T23:56:29.000Z,63.5142,-147.3116,0.6,1.8,ml,,,,0.82,ak,ak12367198,2016-01-01T00:14:21.889Z,"82km E of Cantwell, Alaska",earthquake
2015-12-31T23:53:17.350Z,40.4576667,-124.763,24.96,2.32,md,16,301,0.3251,0.12,nc,nc72572160,2016-01-06T07:23:03.763Z,"44km WSW of Ferndale, California",earthquake
2015-12-31T23:39:29.360Z,-7.0755,129.909,120.35,4.6,mb,,89,1.646,0.8,us,us10004anb,2015-12-31T23:59:14.890Z,"183km WNW of Saumlaki, Indonesia",earthquake
2015-12-31T23:21:39.910Z,46.0171667,-111.4193333,4.45,1.5,ml,9,83,0.197,0.07,mb,mb80118234,2016-01-01T00:11:05.270Z,"17km NE of Three Forks, Montana",earthquake
2015-12-31T22:45:57.833Z,38.5106,-118.4137,7.6,1.4,ml,9,94.95,0.096,0.1579,nn,nn00524881,2015-12-31T23:03:45.735Z,"18km E of Hawthorne, Nevada",earthquake
2015-12-31T22:22:16.670Z,51.5179,-173.4704,41.62,5,mb,,137,0.819,1.24,us,us10004amq,2015-12-31T22:56:57.219Z,"90km SE of Atka, Alaska",earthquake
2015-12-31T22:18:13.120Z,41.8564,-119.5992,8.7,1.4,ml,6,210.1,0.175,0.2379,nn,nn00524872,2015-12-31T22:32:48.382Z,"72km ESE of Lakeview, Oregon",earthquake
2015-12-31T22:17:49.700Z,49.3533333,-120.5076667,0.02,2.26,ml,8,199,0.584,0.09,uw,uw61115336,2016-01-05T23:02:55.746Z,"11km S of Princeton, Canada",explosion
2015-12-31T22:15:58.030Z,40.9062,72.5388,42.03,4.5,mb,,106,1.528,0.87,us,us10004amk,2015-12-31T22:43:04.871Z,"19km SSW of Massy, Kyrgyzstan",earthquake
2015-12-31T22:06:05.900Z,47.755,-122.7781667,15.582,1.15,ml,7,221,0.1066,0.18,uw,uw61115326,2016-01-05T22:15:26.910Z,"10km WNW of Poulsbo, Washington",earthquake
2015-12-31T22:05:49.370Z,36.1171667,-118.0568333,0.88,1.64,ml,23,78,0.1735,0.13,ci,ci37509200,2016-01-02T21:51:19.694Z,"13km NW of Coso Junction, California",earthquake
2015-12-31T22:02:49.600Z,44.598,-123.4813333,0.016,1.75,ml,7,178,0.1059,0.31,uw,uw61115321,2015-12-31T22:24:47.820Z,"11km NW of Philomath, Oregon",explosion
2015-12-31T21:57:07.950Z,38.8204994,-122.7653351,1.55,1.19,md,16,59,0.01058,0.03,nc,nc72572130,2015-12-31T21:58:44.500Z,"3km W of Cobb, California",earthquake
2015-12-31T21:51:12.080Z,-7.2612,68.0178,10,4.9,mb,,111,4.401,0.67,us,us10004amv,2015-12-31T22:43:28.384Z,"Chagos Archipelago region",earthquake
2015-12-31T21:29:37.010Z,-30.3739,-177.9706,17.96,5.4,mb,,32,1.125,1.13,us,us10004ama,2015-12-31T21:57:36.334Z,"122km S of Raoul Island, New Zealand",earthquake
2015-12-31T21:22:01.590Z,51.6655,-175.2678,35,4.3,mb,,189,0.852,0.94,us,us10004am7,2015-12-31T22:48:34.466Z,"94km SW of Atka, Alaska",earthquake
2015-12-31T21:18:13.270Z,44.5541667,-114.26,7.74,1.53,ml,10,108,0.193,0.19,mb,mb80118209,2015-12-31T22:25:29.550Z,"5km NNW of Challis, Idaho",earthquake
2015-12-31T20:41:31.310Z,44.5413333,-114.2735,-0.25,1.6,ml,6,138,0.177,0.09,mb,mb80118224,2015-12-31T21:50:27.910Z,"5km NW of Challis, Idaho",earthquake
2015-12-31T20:33:44.000Z,63.5478,-150.784,10.2,1.7,ml,,,,1.21,ak,ak12365457,2015-12-31T20:57:44.782Z,"93km WNW of Cantwell, Alaska",earthquake
2015-12-31T19:53:07.720Z,38.8190002,-122.8043365,2.67,1.01,md,25,69,0.006273,0.02,nc,nc72572100,2015-12-31T19:54:43.110Z,"6km NW of The Geysers, California",earthquake
2015-12-31T19:46:31.552Z,39.014,-118.3834,9.3,1.6,ml,11,82.3,0.222,0.11,nn,nn00524860,2015-12-31T19:58:46.941Z,"43km WNW of Gabbs, Nevada",earthquake
2015-12-31T19:41:01.470Z,33.5031667,-116.5523333,12.69,1.74,ml,68,24,0.04252,0.16,ci,ci37509176,2016-01-04T19:36:52.450Z,"13km ESE of Anza, California",earthquake
2015-12-31T19:12:14.240Z,36.883,-121.619,-0.09,1.46,md,21,52,0.02172,0.07,nc,nc72572085,2016-01-07T13:33:09.820Z,"2km SSE of Quarry near Aromas, CA",quarry blast
2015-12-31T19:09:35.005Z,41.8532,-119.6086,6.4,1.9,ml,5,210.05,0.172,0.2293,nn,nn00524854,2015-12-31T20:05:04.166Z,"71km ESE of Lakeview, Oregon",earthquake
2015-12-31T19:08:07.520Z,31.0883,141.7294,21.29,5,mb,,121,2.593,1,us,us10004alk,2015-12-31T19:28:57.545Z,"286km SE of Hachijo-jima, Japan",earthquake
2015-12-31T19:03:13.010Z,46.3286667,-111.6171667,-2,1.15,ml,5,143,0.335,0.03,mb,mb80118164,2015-12-31T21:23:35.250Z,"7km W of Townsend, Montana",quarry blast
2015-12-31T18:26:19.935Z,41.8512,-119.5851,3,1.6,ml,5,225.68,0.187,0.1472,nn,nn00524849,2015-12-31T18:42:04.067Z,"73km ESE of Lakeview, Oregon",earthquake
2015-12-31T18:25:43.100Z,18.1201,-66.7443,18,1.8,Md,5,129.6,0.15091697,0.2,pr,pr15365005,2015-12-31T19:32:01.854Z,"6km N of Santo Domingo, Puerto Rico",earthquake
2015-12-31T18:20:54.250Z,38.82,-122.8445,1.92,1.62,md,45,66,0.008025,0.05,nc,nc72572065,2016-01-07T05:30:05.484Z,"9km WNW of The Geysers, California",earthquake
2015-12-31T18:14:12.940Z,35.0485,-118.3446667,-1.01,1.11,ml,14,62,0.05782,0.17,ci,ci37509128,2016-01-02T21:44:27.746Z,"13km SE of Tehachapi, California",quarry blast
2015-12-31T17:59:26.740Z,36.8473333,-121.311,7.9,2.61,md,67,38,0.03182,0.08,nc,nc72572060,2016-01-05T00:45:04.863Z,"6km NE of Ridgemark, California",earthquake
2015-12-31T17:32:42.400Z,19.066,-66.7819,40,3,Md,17,244.8,0.63241396,0.31,pr,pr15365004,2015-12-31T18:08:54.481Z,"64km N of Hatillo, Puerto Rico",earthquake
2015-12-31T17:25:40.800Z,19.0629,-68.888,142,3.7,Md,15,338.4,1.49569495,0.7,pr,pr15365003,2015-12-31T17:49:54.819Z,"18km ENE of Miches, Dominican Republic",earthquake
2015-12-31T17:11:01.000Z,64.7448,-148.4365,14.7,1.1,ml,,,,0.39,ak,ak12363767,2015-12-31T17:43:20.203Z,"23km WSW of Ester, Alaska",earthquake
2015-12-31T16:56:48.750Z,46.5433333,-111.9796667,-2,1.5,ml,7,134,0.197,0.07,mb,mb80118219,2015-12-31T21:35:47.180Z,"3km W of Montana City, Montana",quarry blast
2015-12-31T16:56:01.980Z,34.4541667,-118.4556667,12.51,1.31,ml,26,75,0.02733,0.15,ci,ci37509072,2016-01-03T02:26:24.051Z,"6km NE of Santa Clarita, California",earthquake
2015-12-31T16:50:27.320Z,34.137,-117.5196667,9.97,1.02,ml,30,70,0.09956,0.12,ci,ci37509064,2016-01-04T19:48:33.142Z,"6km ENE of Rancho Cucamonga, California",earthquake
2015-12-31T16:50:25.506Z,41.8727,-119.5885,3.3,1.2,ml,4,222.27,0.173,0.0268,nn,nn00524891,2015-12-31T23:43:54.799Z,"71km ESE of Lakeview, Oregon",earthquake
2015-12-31T16:46:17.890Z,38.7848333,-122.771,3.72,1.54,md,48,76,0.01468,0.06,nc,nc72572055,2016-01-07T04:20:04.300Z,"1km WNW of The Geysers, California",earthquake
2015-12-31T16:39:04.410Z,38.764,-122.7266667,1.52,1.5,md,42,46,0.002787,0.09,nc,nc72572050,2016-01-07T04:48:04.359Z,"2km ESE of The Geysers, California",earthquake
2015-12-31T16:37:55.170Z,35.7615,-117.665,8.11,1.32,ml,24,66,0.07707,0.11,ci,ci37509056,2016-01-04T19:56:16.587Z,"16km N of Ridgecrest, California",earthquake
2015-12-31T16:31:32.440Z,37.1305,-97.6559,7.43,2.8,mb_lg,,28,0.085,0.55,us,us10004al6,2016-01-06T01:39:12.350Z,"11km NNW of Caldwell, Kansas",earthquake
2015-12-31T16:06:17.910Z,37.9288333,-112.5078333,5.29,2.63,ml,21,56,0.279,0.26,uu,uu60134647,2016-01-05T16:00:21.289Z,"12km NW of Panguitch, Utah",earthquake
2015-12-31T15:36:18.140Z,37.2438333,-98.019,1.24,1.96,ml,18,133,0.04077,0.03,ismpkansas,ismpkansas70164513,2016-01-05T21:08:51.490Z,"4km S of Harper, Kansas",earthquake
